record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0178	character_spawn	command.order	s32	178		
setup_0178	character_spawn	character.index	s32	0		
setup_0178	character_spawn	character.kind	s32	9		
setup_0178	character_spawn	character.spawn_flags	u32_hex	0x00000000		
setup_0178	character_spawn	character.slot	s32	39		
setup_0178	character_spawn	character.pad	pad_ref	pad_0339		
setup_0178	character_spawn	character.body	body_catalog_id		base:ddshock	
setup_0178	character_spawn	character.head	head_selector	random		
setup_0178	character_spawn	character.ai_list	ailist_ref	ailist_1079		
setup_0178	character_spawn	character.pad_preset	s32	65535		
setup_0178	character_spawn	character.character_preset	s32	65535		
setup_0178	character_spawn	character.hearing_scale	s32	200		
setup_0178	character_spawn	character.view_distance	s32	100		
setup_0178	character_spawn	character.flags	u32_hex	0x00010000		
setup_0178	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0178	character_spawn	character.team	s32	2		
setup_0178	character_spawn	character.squadron	s32	0		
setup_0178	character_spawn	character.chair	s32	-1		
setup_0178	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0178	character_spawn	character.attitude	s32	0		
setup_0178	character_spawn	character.natural_animation	s32	0		
setup_0178	character_spawn	character.visible_yaw_angle	s32	0		
setup_0178	character_spawn	character.team_scan_distance	s32	0		
setup_0179	weapon_pickup	command.order	s32	179		
setup_0179	weapon_pickup	base.extra_scale	s32	256		
setup_0179	weapon_pickup	base.hidden2	s32	0		
setup_0179	weapon_pickup	base.model	model_catalog_id		base:model_chravenger	
setup_0179	weapon_pickup	base.pad	pad_ref	pad_0039		
setup_0179	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0179	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0179	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0179	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0179	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0179	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0179	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0179	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0179	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0179	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0179	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0179	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0179	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0179	weapon_pickup	base.damage	s32	0		
setup_0179	weapon_pickup	base.max_damage	s32	1000		
setup_0179	weapon_pickup	base.shade_color[0]	s32	0		
setup_0179	weapon_pickup	base.shade_color[1]	s32	0		
setup_0179	weapon_pickup	base.shade_color[2]	s32	0		
setup_0179	weapon_pickup	base.shade_color[3]	s32	0		
setup_0179	weapon_pickup	base.next_color[0]	s32	0		
setup_0179	weapon_pickup	base.next_color[1]	s32	0		
setup_0179	weapon_pickup	base.next_color[2]	s32	0		
setup_0179	weapon_pickup	base.next_color[3]	s32	0		
setup_0179	weapon_pickup	base.floor_color	s32	4095		
setup_0179	weapon_pickup	base.geo_count	s32	0		
setup_0179	weapon_pickup	pickup.weapon	weapon_catalog_id		base:k7avenger	
setup_0179	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0179	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0179	weapon_pickup	pickup.fire_mode	s32	0		
setup_0179	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0179	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0179	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0180	character_spawn	command.order	s32	180		
setup_0180	character_spawn	character.index	s32	0		
setup_0180	character_spawn	character.kind	s32	9		
setup_0180	character_spawn	character.spawn_flags	u32_hex	0x00000000		
setup_0180	character_spawn	character.slot	s32	20		
setup_0180	character_spawn	character.pad	pad_ref	pad_0083		
setup_0180	character_spawn	character.body	body_catalog_id		base:ddshock	
setup_0180	character_spawn	character.head	head_selector	random		
setup_0180	character_spawn	character.ai_list	ailist_ref	ailist_1040		
setup_0180	character_spawn	character.pad_preset	s32	65535		
setup_0180	character_spawn	character.character_preset	s32	65535		
setup_0180	character_spawn	character.hearing_scale	s32	200		
setup_0180	character_spawn	character.view_distance	s32	100		
setup_0180	character_spawn	character.flags	u32_hex	0x00010000		
setup_0180	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0180	character_spawn	character.team	s32	2		
setup_0180	character_spawn	character.squadron	s32	0		
setup_0180	character_spawn	character.chair	s32	-1		
setup_0180	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0180	character_spawn	character.attitude	s32	0		
setup_0180	character_spawn	character.natural_animation	s32	0		
setup_0180	character_spawn	character.visible_yaw_angle	s32	0		
setup_0180	character_spawn	character.team_scan_distance	s32	0		
setup_0181	weapon_pickup	command.order	s32	181		
setup_0181	weapon_pickup	base.extra_scale	s32	256		
setup_0181	weapon_pickup	base.hidden2	s32	0		
setup_0181	weapon_pickup	base.model	model_catalog_id		base:model_chravenger	
setup_0181	weapon_pickup	base.pad	pad_ref	pad_0020		
setup_0181	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0181	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0181	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0181	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0181	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0181	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0181	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0181	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0181	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0181	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0181	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0181	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0181	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0181	weapon_pickup	base.damage	s32	0		
setup_0181	weapon_pickup	base.max_damage	s32	1000		
setup_0181	weapon_pickup	base.shade_color[0]	s32	0		
setup_0181	weapon_pickup	base.shade_color[1]	s32	0		
setup_0181	weapon_pickup	base.shade_color[2]	s32	0		
setup_0181	weapon_pickup	base.shade_color[3]	s32	0		
setup_0181	weapon_pickup	base.next_color[0]	s32	0		
setup_0181	weapon_pickup	base.next_color[1]	s32	0		
setup_0181	weapon_pickup	base.next_color[2]	s32	0		
setup_0181	weapon_pickup	base.next_color[3]	s32	0		
setup_0181	weapon_pickup	base.floor_color	s32	4095		
setup_0181	weapon_pickup	base.geo_count	s32	0		
setup_0181	weapon_pickup	pickup.weapon	weapon_catalog_id		base:k7avenger	
setup_0181	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0181	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0181	weapon_pickup	pickup.fire_mode	s32	0		
setup_0181	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0181	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0181	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0182	character_spawn	command.order	s32	182		
setup_0182	character_spawn	character.index	s32	0		
setup_0182	character_spawn	character.kind	s32	9		
setup_0182	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0182	character_spawn	character.slot	s32	40		
setup_0182	character_spawn	character.pad	pad_ref	pad_0328		
setup_0182	character_spawn	character.body	body_catalog_id		base:mrblonde	
setup_0182	character_spawn	character.head	head_catalog_id		base:head_mrblonde	
setup_0182	character_spawn	character.ai_list	ailist_ref	ailist_0009		
setup_0182	character_spawn	character.pad_preset	s32	65535		
setup_0182	character_spawn	character.character_preset	s32	65535		
setup_0182	character_spawn	character.hearing_scale	s32	200		
setup_0182	character_spawn	character.view_distance	s32	100		
setup_0182	character_spawn	character.flags	u32_hex	0xc0092000		
setup_0182	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0182	character_spawn	character.team	s32	2		
setup_0182	character_spawn	character.squadron	s32	13		
setup_0182	character_spawn	character.chair	s32	-1		
setup_0182	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0182	character_spawn	character.attitude	s32	0		
setup_0182	character_spawn	character.natural_animation	s32	0		
setup_0182	character_spawn	character.visible_yaw_angle	s32	0		
setup_0182	character_spawn	character.team_scan_distance	s32	0		
setup_0183	weapon_pickup	command.order	s32	183		
setup_0183	weapon_pickup	base.extra_scale	s32	256		
setup_0183	weapon_pickup	base.hidden2	s32	0		
setup_0183	weapon_pickup	base.model	model_catalog_id		base:model_chrmauler	
setup_0183	weapon_pickup	base.pad	pad_ref	pad_0040		
setup_0183	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0183	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0183	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0183	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0183	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0183	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0183	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0183	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0183	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0183	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0183	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0183	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0183	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0183	weapon_pickup	base.damage	s32	0		
setup_0183	weapon_pickup	base.max_damage	s32	1000		
setup_0183	weapon_pickup	base.shade_color[0]	s32	0		
setup_0183	weapon_pickup	base.shade_color[1]	s32	0		
setup_0183	weapon_pickup	base.shade_color[2]	s32	0		
setup_0183	weapon_pickup	base.shade_color[3]	s32	0		
setup_0183	weapon_pickup	base.next_color[0]	s32	0		
setup_0183	weapon_pickup	base.next_color[1]	s32	0		
setup_0183	weapon_pickup	base.next_color[2]	s32	0		
setup_0183	weapon_pickup	base.next_color[3]	s32	0		
setup_0183	weapon_pickup	base.floor_color	s32	4095		
setup_0183	weapon_pickup	base.geo_count	s32	0		
setup_0183	weapon_pickup	pickup.weapon	weapon_catalog_id		base:mauler	
setup_0183	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0183	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0183	weapon_pickup	pickup.fire_mode	s32	0		
setup_0183	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0183	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0183	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0184	character_spawn	command.order	s32	184		
setup_0184	character_spawn	character.index	s32	0		
setup_0184	character_spawn	character.kind	s32	9		
setup_0184	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0184	character_spawn	character.slot	s32	41		
setup_0184	character_spawn	character.pad	pad_ref	pad_0329		
setup_0184	character_spawn	character.body	body_catalog_id		base:mrblonde	
setup_0184	character_spawn	character.head	head_catalog_id		base:head_mrblonde	
setup_0184	character_spawn	character.ai_list	ailist_ref	ailist_0009		
setup_0184	character_spawn	character.pad_preset	s32	65535		
setup_0184	character_spawn	character.character_preset	s32	65535		
setup_0184	character_spawn	character.hearing_scale	s32	200		
setup_0184	character_spawn	character.view_distance	s32	100		
setup_0184	character_spawn	character.flags	u32_hex	0xc0092000		
setup_0184	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0184	character_spawn	character.team	s32	2		
setup_0184	character_spawn	character.squadron	s32	13		
setup_0184	character_spawn	character.chair	s32	-1		
setup_0184	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0184	character_spawn	character.attitude	s32	0		
setup_0184	character_spawn	character.natural_animation	s32	0		
setup_0184	character_spawn	character.visible_yaw_angle	s32	0		
setup_0184	character_spawn	character.team_scan_distance	s32	0		
setup_0185	weapon_pickup	command.order	s32	185		
setup_0185	weapon_pickup	base.extra_scale	s32	256		
setup_0185	weapon_pickup	base.hidden2	s32	0		
setup_0185	weapon_pickup	base.model	model_catalog_id		base:model_chrmauler	
setup_0185	weapon_pickup	base.pad	pad_ref	pad_0041		
setup_0185	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0185	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0185	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0185	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0185	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0185	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0185	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0185	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0185	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0185	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0185	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0185	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0185	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0185	weapon_pickup	base.damage	s32	0		
setup_0185	weapon_pickup	base.max_damage	s32	1000		
setup_0185	weapon_pickup	base.shade_color[0]	s32	0		
setup_0185	weapon_pickup	base.shade_color[1]	s32	0		
setup_0185	weapon_pickup	base.shade_color[2]	s32	0		
setup_0185	weapon_pickup	base.shade_color[3]	s32	0		
setup_0185	weapon_pickup	base.next_color[0]	s32	0		
setup_0185	weapon_pickup	base.next_color[1]	s32	0		
setup_0185	weapon_pickup	base.next_color[2]	s32	0		
setup_0185	weapon_pickup	base.next_color[3]	s32	0		
setup_0185	weapon_pickup	base.floor_color	s32	4095		
setup_0185	weapon_pickup	base.geo_count	s32	0		
setup_0185	weapon_pickup	pickup.weapon	weapon_catalog_id		base:mauler	
setup_0185	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0185	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0185	weapon_pickup	pickup.fire_mode	s32	0		
setup_0185	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0185	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0185	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0186	character_spawn	command.order	s32	186		
setup_0186	character_spawn	character.index	s32	0		
setup_0186	character_spawn	character.kind	s32	9		
setup_0186	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0186	character_spawn	character.slot	s32	42		
setup_0186	character_spawn	character.pad	pad_ref	pad_0330		
setup_0186	character_spawn	character.body	body_catalog_id		base:mrblonde	
setup_0186	character_spawn	character.head	head_catalog_id		base:head_mrblonde	
setup_0186	character_spawn	character.ai_list	ailist_ref	ailist_0009		
setup_0186	character_spawn	character.pad_preset	s32	65535		
setup_0186	character_spawn	character.character_preset	s32	65535		
setup_0186	character_spawn	character.hearing_scale	s32	200		
setup_0186	character_spawn	character.view_distance	s32	100		
setup_0186	character_spawn	character.flags	u32_hex	0xc0092000		
setup_0186	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0186	character_spawn	character.team	s32	2		
setup_0186	character_spawn	character.squadron	s32	13		
setup_0186	character_spawn	character.chair	s32	-1		
setup_0186	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0186	character_spawn	character.attitude	s32	0		
setup_0186	character_spawn	character.natural_animation	s32	0		
setup_0186	character_spawn	character.visible_yaw_angle	s32	0		
setup_0186	character_spawn	character.team_scan_distance	s32	0		
setup_0187	weapon_pickup	command.order	s32	187		
setup_0187	weapon_pickup	base.extra_scale	s32	256		
setup_0187	weapon_pickup	base.hidden2	s32	0		
setup_0187	weapon_pickup	base.model	model_catalog_id		base:model_chrmauler	
setup_0187	weapon_pickup	base.pad	pad_ref	pad_0042		
setup_0187	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0187	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0187	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0187	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0187	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0187	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0187	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0187	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0187	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0187	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0187	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0187	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0187	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0187	weapon_pickup	base.damage	s32	0		
setup_0187	weapon_pickup	base.max_damage	s32	1000		
setup_0187	weapon_pickup	base.shade_color[0]	s32	0		
setup_0187	weapon_pickup	base.shade_color[1]	s32	0		
setup_0187	weapon_pickup	base.shade_color[2]	s32	0		
setup_0187	weapon_pickup	base.shade_color[3]	s32	0		
setup_0187	weapon_pickup	base.next_color[0]	s32	0		
setup_0187	weapon_pickup	base.next_color[1]	s32	0		
setup_0187	weapon_pickup	base.next_color[2]	s32	0		
setup_0187	weapon_pickup	base.next_color[3]	s32	0		
setup_0187	weapon_pickup	base.floor_color	s32	4095		
setup_0187	weapon_pickup	base.geo_count	s32	0		
setup_0187	weapon_pickup	pickup.weapon	weapon_catalog_id		base:mauler	
setup_0187	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0187	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0187	weapon_pickup	pickup.fire_mode	s32	0		
setup_0187	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0187	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0187	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0188	character_spawn	command.order	s32	188		
setup_0188	character_spawn	character.index	s32	0		
setup_0188	character_spawn	character.kind	s32	9		
setup_0188	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0188	character_spawn	character.slot	s32	43		
setup_0188	character_spawn	character.pad	pad_ref	pad_0340		
setup_0188	character_spawn	character.body	body_catalog_id		base:mrblonde	
setup_0188	character_spawn	character.head	head_catalog_id		base:head_mrblonde	
setup_0188	character_spawn	character.ai_list	ailist_ref	ailist_0009		
setup_0188	character_spawn	character.pad_preset	s32	65535		
setup_0188	character_spawn	character.character_preset	s32	65535		
setup_0188	character_spawn	character.hearing_scale	s32	200		
setup_0188	character_spawn	character.view_distance	s32	100		
setup_0188	character_spawn	character.flags	u32_hex	0xc0092000		
setup_0188	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0188	character_spawn	character.team	s32	2		
setup_0188	character_spawn	character.squadron	s32	14		
setup_0188	character_spawn	character.chair	s32	-1		
setup_0188	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0188	character_spawn	character.attitude	s32	0		
setup_0188	character_spawn	character.natural_animation	s32	0		
setup_0188	character_spawn	character.visible_yaw_angle	s32	0		
setup_0188	character_spawn	character.team_scan_distance	s32	0		
setup_0189	weapon_pickup	command.order	s32	189		
setup_0189	weapon_pickup	base.extra_scale	s32	256		
setup_0189	weapon_pickup	base.hidden2	s32	0		
setup_0189	weapon_pickup	base.model	model_catalog_id		base:model_chrmauler	
setup_0189	weapon_pickup	base.pad	pad_ref	pad_0043		
setup_0189	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0189	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0189	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0189	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0189	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0189	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0189	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0189	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0189	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0189	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0189	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0189	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0189	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0189	weapon_pickup	base.damage	s32	0		
setup_0189	weapon_pickup	base.max_damage	s32	1000		
setup_0189	weapon_pickup	base.shade_color[0]	s32	0		
setup_0189	weapon_pickup	base.shade_color[1]	s32	0		
setup_0189	weapon_pickup	base.shade_color[2]	s32	0		
setup_0189	weapon_pickup	base.shade_color[3]	s32	0		
setup_0189	weapon_pickup	base.next_color[0]	s32	0		
setup_0189	weapon_pickup	base.next_color[1]	s32	0		
setup_0189	weapon_pickup	base.next_color[2]	s32	0		
setup_0189	weapon_pickup	base.next_color[3]	s32	0		
setup_0189	weapon_pickup	base.floor_color	s32	4095		
setup_0189	weapon_pickup	base.geo_count	s32	0		
setup_0189	weapon_pickup	pickup.weapon	weapon_catalog_id		base:mauler	
setup_0189	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0189	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0189	weapon_pickup	pickup.fire_mode	s32	0		
setup_0189	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0189	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0189	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0190	character_spawn	command.order	s32	190		
setup_0190	character_spawn	character.index	s32	0		
setup_0190	character_spawn	character.kind	s32	9		
setup_0190	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0190	character_spawn	character.slot	s32	44		
setup_0190	character_spawn	character.pad	pad_ref	pad_0341		
setup_0190	character_spawn	character.body	body_catalog_id		base:mrblonde	
setup_0190	character_spawn	character.head	head_catalog_id		base:head_mrblonde	
setup_0190	character_spawn	character.ai_list	ailist_ref	ailist_0009		
setup_0190	character_spawn	character.pad_preset	s32	65535		
setup_0190	character_spawn	character.character_preset	s32	65535		
setup_0190	character_spawn	character.hearing_scale	s32	200		
setup_0190	character_spawn	character.view_distance	s32	100		
setup_0190	character_spawn	character.flags	u32_hex	0xc0092000		
setup_0190	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0190	character_spawn	character.team	s32	2		
setup_0190	character_spawn	character.squadron	s32	14		
setup_0190	character_spawn	character.chair	s32	-1		
setup_0190	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0190	character_spawn	character.attitude	s32	0		
setup_0190	character_spawn	character.natural_animation	s32	0		
setup_0190	character_spawn	character.visible_yaw_angle	s32	0		
setup_0190	character_spawn	character.team_scan_distance	s32	0		
setup_0191	weapon_pickup	command.order	s32	191		
setup_0191	weapon_pickup	base.extra_scale	s32	256		
setup_0191	weapon_pickup	base.hidden2	s32	0		
setup_0191	weapon_pickup	base.model	model_catalog_id		base:model_chrmauler	
setup_0191	weapon_pickup	base.pad	pad_ref	pad_0044		
setup_0191	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0191	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0191	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0191	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0191	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0191	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0191	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0191	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0191	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0191	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0191	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0191	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0191	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0191	weapon_pickup	base.damage	s32	0		
setup_0191	weapon_pickup	base.max_damage	s32	1000		
setup_0191	weapon_pickup	base.shade_color[0]	s32	0		
setup_0191	weapon_pickup	base.shade_color[1]	s32	0		
setup_0191	weapon_pickup	base.shade_color[2]	s32	0		
setup_0191	weapon_pickup	base.shade_color[3]	s32	0		
setup_0191	weapon_pickup	base.next_color[0]	s32	0		
setup_0191	weapon_pickup	base.next_color[1]	s32	0		
setup_0191	weapon_pickup	base.next_color[2]	s32	0		
setup_0191	weapon_pickup	base.next_color[3]	s32	0		
setup_0191	weapon_pickup	base.floor_color	s32	4095		
setup_0191	weapon_pickup	base.geo_count	s32	0		
setup_0191	weapon_pickup	pickup.weapon	weapon_catalog_id		base:mauler	
setup_0191	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0191	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0191	weapon_pickup	pickup.fire_mode	s32	0		
setup_0191	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0191	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0191	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0192	character_spawn	command.order	s32	192		
setup_0192	character_spawn	character.index	s32	0		
setup_0192	character_spawn	character.kind	s32	9		
setup_0192	character_spawn	character.spawn_flags	u32_hex	0x00000200		
setup_0192	character_spawn	character.slot	s32	45		
setup_0192	character_spawn	character.pad	pad_ref	pad_0327		
setup_0192	character_spawn	character.body	body_catalog_id		base:mrblonde	
setup_0192	character_spawn	character.head	head_catalog_id		base:head_mrblonde	
setup_0192	character_spawn	character.ai_list	ailist_ref	ailist_0009		
setup_0192	character_spawn	character.pad_preset	s32	65535		
setup_0192	character_spawn	character.character_preset	s32	65535		
setup_0192	character_spawn	character.hearing_scale	s32	200		
setup_0192	character_spawn	character.view_distance	s32	100		
setup_0192	character_spawn	character.flags	u32_hex	0xc0092000		
setup_0192	character_spawn	character.flags2	u32_hex	0x00300000		
setup_0192	character_spawn	character.team	s32	2		
setup_0192	character_spawn	character.squadron	s32	14		
setup_0192	character_spawn	character.chair	s32	-1		
setup_0192	character_spawn	character.conversation_talk	u32_hex	0x00000000		
setup_0192	character_spawn	character.attitude	s32	0		
setup_0192	character_spawn	character.natural_animation	s32	0		
setup_0192	character_spawn	character.visible_yaw_angle	s32	0		
setup_0192	character_spawn	character.team_scan_distance	s32	0		
setup_0193	weapon_pickup	command.order	s32	193		
setup_0193	weapon_pickup	base.extra_scale	s32	256		
setup_0193	weapon_pickup	base.hidden2	s32	0		
setup_0193	weapon_pickup	base.model	model_catalog_id		base:model_chrmauler	
setup_0193	weapon_pickup	base.pad	pad_ref	pad_0045		
setup_0193	weapon_pickup	base.flags	u32_hex	0x00004000		
setup_0193	weapon_pickup	base.flags2	u32_hex	0x00000000		
setup_0193	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0193	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0193	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0193	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0193	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0193	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0193	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0193	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0193	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0193	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0193	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0193	weapon_pickup	base.damage	s32	0		
setup_0193	weapon_pickup	base.max_damage	s32	1000		
setup_0193	weapon_pickup	base.shade_color[0]	s32	0		
setup_0193	weapon_pickup	base.shade_color[1]	s32	0		
setup_0193	weapon_pickup	base.shade_color[2]	s32	0		
setup_0193	weapon_pickup	base.shade_color[3]	s32	0		
setup_0193	weapon_pickup	base.next_color[0]	s32	0		
setup_0193	weapon_pickup	base.next_color[1]	s32	0		
setup_0193	weapon_pickup	base.next_color[2]	s32	0		
setup_0193	weapon_pickup	base.next_color[3]	s32	0		
setup_0193	weapon_pickup	base.floor_color	s32	4095		
setup_0193	weapon_pickup	base.geo_count	s32	0		
setup_0193	weapon_pickup	pickup.weapon	weapon_catalog_id		base:mauler	
setup_0193	weapon_pickup	pickup.unknown_5d	s32	0		
