volume_id	pad_ref	kind	room_ref	shape	min_x	min_y	min_z	max_x	max_y	max_z
volume_pad_0449	pad_0449	pad_bounds		aabb	-1581.002563	-580.003845	806.994873	-1172.998657	-579.997559	1085.000610
volume_pad_0450	pad_0450	pad_bounds		aabb	951.995605	-705.003845	749.994873	1587.001221	-704.994263	1153.003784
volume_pad_0451	pad_0451	pad_bounds		aabb	1336.999634	-388.000610	-462.000305	1536.999756	-387.999115	-375.999908
volume_pad_0452	pad_0452	pad_bounds		aabb	-1349.003906	476.339386	-909.548096	217.001236	476.340302	-485.265106
volume_pad_0453	pad_0453	pad_bounds		aabb	-1349.003906	976.339355	-409.548096	217.001236	976.340271	14.734589
volume_pad_0454	pad_0454	pad_bounds		aabb	-3016.511719	476.199280	-1722.669434	-1450.580200	476.387726	-1298.236694
volume_pad_0455	pad_0455	pad_bounds		aabb	-3266.511719	976.199280	-1289.669434	-1700.580200	976.387695	-865.236694
volume_pad_0456	pad_0456	pad_bounds		aabb	825.999451	129.999924	419.998779	966.000183	130.000214	492.000183
volume_pad_0457	pad_0457	pad_bounds		aabb	425.999481	129.999924	419.998779	566.000183	130.000214	492.000183
volume_pad_0458	pad_0458	pad_bounds		aabb	2.999474	129.999924	419.998779	143.000183	130.000214	492.000183
volume_pad_0459	pad_0459	pad_bounds		aabb	1329.999146	130.000000	1242.998047	1470.000244	130.000000	1315.000244
volume_pad_0460	pad_0460	pad_bounds		aabb	1474.999512	130.000000	356.998779	1615.000244	130.000000	429.000183
volume_pad_0461	pad_0461	pad_bounds		aabb	1474.999512	130.000000	639.998779	1615.000244	130.000000	712.000183
volume_pad_0462	pad_0462	pad_bounds		aabb	1474.999512	130.000000	931.998779	1615.000244	130.000000	1004.000183
volume_pad_0463	pad_0463	pad_bounds		aabb	-91.000526	129.999924	356.998779	49.000191	130.000214	429.000183
volume_pad_0464	pad_0464	pad_bounds		aabb	1029.794800	24.198132	1094.996704	1569.560547	40.155777	1292.001099
volume_pad_0465	pad_0465	pad_bounds		aabb	1824.999634	-38.000610	-1014.000366	2000.000000	-37.998909	-888.999878
volume_pad_0466	pad_0466	pad_bounds		aabb	-1680.892578	-0.001508	-235.928360	-1665.205688	100.003288	-220.239014
volume_pad_0467	pad_0467	pad_bounds		aabb	-1853.892578	-0.001642	-336.365845	-1838.705688	100.003159	-320.667542
volume_pad_0468	pad_0468	pad_bounds		aabb	699.999268	-667.001526	1881.999512	800.000366	-566.996948	1982.000977
volume_pad_0469	pad_0469	pad_bounds		aabb	592.999268	-667.001526	1881.999512	693.000366	-566.996948	1982.000977
volume_pad_0470	pad_0470	pad_bounds		aabb	452.118958	-667.001587	983.920715	552.550598	-566.996948	1084.352783
volume_pad_0471	pad_0471	pad_bounds		aabb	592.999268	-667.001526	1776.999512	693.000366	-566.996948	1877.000977
volume_pad_0472	pad_0472	pad_bounds		aabb	380.999268	-667.001526	1776.999512	481.000366	-566.996948	1877.000977
volume_pad_0473	pad_0473	pad_bounds		aabb	487.999268	-667.001526	1776.999512	588.000366	-566.996948	1877.000977
volume_pad_0474	pad_0474	pad_bounds		aabb	380.999268	-667.001526	1881.999512	481.000366	-566.996948	1982.000977
volume_pad_0475	pad_0475	pad_bounds		aabb	488.978607	-667.001587	1881.241455	589.382507	-566.996887	1981.894775
volume_pad_0476	pad_0476	pad_bounds		aabb	1507.999878	424.999146	1083.000000	1518.000122	518.002197	1158.002197
volume_pad_0477	pad_0477	pad_bounds		aabb	355.999268	-607.001526	-2732.000488	456.000366	-506.996918	-2631.999023
volume_pad_0478	pad_0478	pad_bounds		aabb	355.999268	-607.001526	-3482.000488	456.000366	-506.996918	-3381.999023
volume_pad_0479	pad_0479	pad_bounds		aabb	930.999268	-607.001526	-3457.000488	1031.000366	-506.996918	-3356.999023
volume_pad_0480	pad_0480	pad_bounds		aabb	930.999268	-607.001526	-2757.000488	1031.000366	-506.996918	-2656.999023
volume_pad_0481	pad_0481	pad_bounds		aabb	703.999268	-667.001526	1140.999512	804.000366	-566.996948	1241.000977
volume_pad_0482	pad_0482	pad_bounds		aabb	838.538818	-667.001526	-692.898804	938.317200	-566.996887	-593.120056
volume_pad_0483	pad_0483	pad_bounds		aabb	-418.516296	-667.001587	-345.765930	-318.840515	-566.996887	-245.118927
volume_pad_0484	pad_0484	pad_bounds		aabb	-681.422302	-667.003052	-196.063339	-480.633606	-466.993835	4.159668
volume_pad_0485	pad_0485	pad_bounds		aabb	216.999268	-667.001587	-1693.000488	317.000366	-566.996948	-1592.999023
volume_pad_0486	pad_0486	pad_bounds		aabb	834.794678	-667.001526	-2512.233398	935.204956	-566.996948	-2411.823975
volume_pad_0487	pad_0487	pad_bounds		aabb	478.860138	-607.001526	-3386.113281	579.550598	-506.996948	-3286.647217
volume_pad_0488	pad_0488	pad_bounds		aabb	-1750.000732	-668.001526	-4233.000488	-1649.999634	-567.996948	-4132.999023
volume_pad_0489	pad_0489	pad_bounds		aabb	-992.139771	-668.001526	-3284.372070	-892.674316	-567.996948	-3183.681396
volume_pad_0490	pad_0490	pad_bounds		aabb	-499.205353	-668.001526	-3417.234619	-398.795044	-567.996948	-3316.823975
volume_pad_0491	pad_0491	pad_bounds		aabb	-728.879578	-637.003052	-4213.487793	-528.718689	-436.993896	-4013.326172
volume_pad_0492	pad_0492	pad_bounds		aabb	292.433044	-668.003052	481.770935	493.281281	-467.993896	681.673767
volume_pad_0493	pad_0493	pad_bounds		aabb	-1817.000732	-668.001587	-2604.000488	-1716.999634	-567.996948	-2503.999023
volume_pad_0494	pad_0494	pad_bounds		aabb	-2510.205322	-668.001526	-4083.234619	-2409.795166	-567.996948	-3982.824951
volume_pad_0495	pad_0495	pad_bounds		aabb	-2539.881104	-668.001587	-2681.071777	-2440.415283	-567.996948	-2580.647217
volume_pad_0496	pad_0496	pad_bounds		aabb	-2601.139893	-668.001526	-3695.372070	-2501.674316	-567.996948	-3594.947510
volume_pad_0497	pad_0497	pad_bounds		aabb	-2245.880859	-668.001587	-2829.337891	-2146.415527	-567.996948	-2728.647461
volume_pad_0498	pad_0498	pad_bounds		aabb	689.716492	-607.001526	-3385.114502	790.140625	-506.996948	-3284.680176
volume_pad_0499	pad_0499	pad_bounds		aabb	-3197.000732	-667.001587	-1101.000488	-3096.999512	-566.996948	-1000.999023
volume_pad_0500	pad_0500	pad_bounds		aabb	-3083.000732	-667.001526	-3012.000488	-2982.999756	-566.996948	-2911.999023
volume_pad_0501	pad_0501	pad_bounds		aabb	-1767.000854	-568.001526	-4250.000488	-1666.999634	-467.996918	-4149.999023
volume_pad_0502	pad_0502	pad_bounds		aabb	-2510.204102	-568.001526	-4059.234619	-2409.794922	-467.996948	-3958.823975
volume_pad_0503	pad_0503	pad_bounds		aabb	-499.205536	-568.001526	-3441.234863	-398.794952	-467.996948	-3340.823730
volume_pad_0504	pad_0504	pad_bounds		aabb	490.860229	-507.001526	-3406.372070	590.325684	-406.996948	-3305.681396
volume_pad_0505	pad_0505	pad_bounds		aabb	709.447815	-507.001556	-3398.070557	809.881836	-406.996948	-3297.645996
volume_pad_0506	pad_0506	pad_bounds		aabb	-3100.000732	-567.001587	-3029.000488	-2999.999512	-466.996948	-2928.999023
volume_pad_0507	pad_0507	pad_bounds		aabb	-2552.139893	-568.001526	-2660.113281	-2451.715820	-467.996979	-2560.647217
volume_pad_0508	pad_0508	pad_bounds		aabb	-1833.000977	-568.001526	-2620.000732	-1732.999512	-467.996918	-2519.999023
volume_pad_0509	pad_0509	pad_bounds		aabb	-3213.000732	-567.001526	-1117.000488	-3112.999756	-466.996918	-1016.999023
volume_pad_0510	pad_0510	pad_bounds		aabb	216.999268	-567.001526	-1725.000488	317.000366	-466.996918	-1624.999023
volume_pad_0511	pad_0511	pad_bounds		aabb	-425.184723	-567.001526	-367.597504	-324.538086	-466.996918	-267.921356
volume_pad_0512	pad_0512	pad_bounds		aabb	815.538818	-567.001526	-699.898804	915.317200	-466.996918	-600.120056
volume_pad_0513	pad_0513	pad_bounds		aabb	439.860138	-567.001526	1004.886658	540.291748	-466.996918	1105.318604
volume_pad_0514	pad_0514	pad_bounds		aabb	720.999268	-567.001526	1123.999512	821.000366	-466.996918	1224.000977
volume_pad_0515	pad_0515	pad_bounds		aabb	-1767.000854	-468.001556	-4218.000488	-1666.999512	-367.996948	-4117.999023
volume_pad_0516	pad_0516	pad_bounds		aabb	-2519.873779	-468.001495	-2669.113281	-2419.449463	-367.996948	-2569.647461
volume_pad_0517	pad_0517	pad_bounds		aabb	-2313.464111	-0.001508	-138.928360	-2297.768066	100.003136	-123.738991
volume_pad_0518	pad_0518	pad_bounds		aabb	-2455.464111	-0.001642	107.634132	-2440.268066	100.003006	122.832474
volume_pad_0519	pad_0519	pad_bounds		aabb	-2053.464111	-0.002458	10.634135	-2038.268188	150.004501	25.835670
volume_pad_0520	pad_0520	pad_bounds		aabb	-1880.463989	-0.002260	111.071640	-1864.768188	150.004700	126.264206
volume_pad_0521	pad_0521	pad_bounds		aabb	-1433.463989	-0.001642	-93.365860	-1418.268188	100.003006	-78.167534
volume_pad_0522	pad_0522	pad_bounds		aabb	-1776.392456	-0.001773	499.205597	-1760.705688	100.003029	514.894958
volume_pad_0523	pad_0523	pad_bounds		aabb	-1274.463989	-0.001508	461.071655	-1258.768188	100.003136	476.261017
volume_pad_0524	pad_0524	pad_bounds		aabb	-1416.463989	-0.001642	707.634155	-1401.268188	100.003006	722.832458
volume_pad_0525	pad_0525	pad_bounds		aabb	-2113.892578	-0.001508	-485.928345	-2098.205566	100.003288	-470.239014
volume_pad_0526	pad_0526	pad_bounds		aabb	-2679.892578	-0.001508	498.071655	-2664.205566	100.003288	513.760986
volume_pad_0527	pad_0527	pad_bounds		aabb	-1633.892578	-0.001508	253.071625	-1618.205688	100.003159	268.332458
volume_pad_0528	pad_0528	pad_bounds		aabb	-1273.892578	-0.001642	789.634155	-1258.705688	100.003159	805.332458
volume_pad_0529	pad_0529	pad_bounds		aabb	-1131.892578	-0.001508	543.071655	-1116.205688	100.003288	558.760986
volume_pad_0530	pad_0530	pad_bounds		aabb	1410.000000	-0.002015	-724.000000	1685.000000	100.004486	-623.999512
volume_pad_0531	pad_0531	pad_bounds		aabb	1414.000000	-0.002015	-326.000000	1689.000000	100.004486	-225.999496
volume_pad_0532	pad_0532	pad_bounds		aabb	-85.000000	-0.002015	-348.000000	190.000000	100.004486	-247.999496
volume_pad_0533	pad_0533	pad_bounds		aabb	-90.000000	-0.002015	-746.000000	185.000000	100.004486	-645.999512
volume_pad_0534	pad_0534	pad_bounds		aabb	-508.973938	-0.002072	-817.428284	-233.767349	100.004494	-717.471130
volume_pad_0535	pad_0535	pad_bounds		aabb	-1807.973999	-0.002072	-1567.428345	-1532.611572	100.004509	-1466.705566
volume_pad_0536	pad_0536	pad_bounds		aabb	710.000000	327.997986	891.000000	985.000000	428.004486	991.000488
volume_pad_0537	pad_0537	pad_bounds		aabb	-90.000000	327.997986	902.000000	185.000000	428.004486	1002.000488
volume_pad_0538	pad_0538	pad_bounds		aabb	1448.999634	-0.000754	1154.999268	1624.000244	75.001198	1230.000977
volume_pad_0539	pad_0539	pad_bounds		aabb	1444.999634	-0.000736	1186.999756	1495.000122	91.001564	1237.000610
volume_pad_0540	pad_0540	pad_bounds		aabb	1535.169434	74.999268	1160.499634	1581.758545	122.001694	1205.357056
volume_pad_0541	pad_0541	pad_bounds		aabb	-2390.736816	324.999207	-453.410858	-2215.601074	400.001221	-377.964600
volume_pad_0542	pad_0542	pad_bounds		aabb	-2352.000488	399.999237	-438.000305	-2305.999756	447.001678	-392.999329
volume_pad_0543	pad_0543	pad_bounds		aabb	-2261.909424	324.999207	-420.882935	-2212.019043	416.001526	-370.992371
volume_pad_0544	pad_0544	pad_bounds		aabb	-1274.909302	324.999207	551.117004	-1225.019043	416.001526	601.007690
volume_pad_0545	pad_0545	pad_bounds		aabb	-1182.000488	399.999237	573.999634	-1134.999756	447.001678	619.000671
volume_pad_0546	pad_0546	pad_bounds		aabb	-1271.736938	324.999207	558.589233	-1096.601074	400.001221	634.035339
volume_pad_0547	pad_0547	pad_bounds		aabb	-1143.409302	324.999268	323.983063	-1093.519043	416.001556	373.873718
volume_pad_0548	pad_0548	pad_bounds		aabb	-1049.000488	399.999237	345.999664	-1002.999817	447.001678	391.000702
volume_pad_0549	pad_0549	pad_bounds		aabb	-1141.193359	324.999207	331.243439	-965.557434	400.001251	406.747162
volume_pad_0550	pad_0550	pad_bounds		aabb	-2115.775391	324.999237	386.617065	-2065.885010	416.001556	436.507629
volume_pad_0551	pad_0551	pad_bounds		aabb	-2021.000366	399.999237	408.999695	-1973.999878	447.001678	454.000702
volume_pad_0552	pad_0552	pad_bounds		aabb	-2111.736816	324.999207	394.589142	-1936.601074	400.001221	470.035400
volume_pad_0553	pad_0553	pad_bounds		aabb	-2695.736816	324.999207	57.743568	-2520.101074	400.001251	133.247040
volume_pad_0554	pad_0554	pad_bounds		aabb	363.999573	-468.000763	524.999634	411.000183	-420.998322	570.000671
volume_pad_0555	pad_0555	pad_bounds		aabb	357.999573	417.999237	753.999695	405.000183	465.001678	799.000732
volume_pad_0556	pad_0556	pad_bounds		aabb	-42.000458	-0.000754	532.999146	133.000290	75.001198	608.001099
volume_pad_0557	pad_0557	pad_bounds		aabb	630.999573	65.999245	674.999695	678.000183	112.001678	720.000732
volume_pad_0558	pad_0558	pad_bounds		aabb	4250.000000	322.000000	1313.000000	4253.000000	522.000000	1322.000000
volume_pad_0559	pad_0559	pad_bounds		aabb	4250.000000	294.000000	1313.000000	4253.000000	494.000000	1323.000000
volume_pad_0560	pad_0560	pad_bounds		aabb	4250.000000	266.000000	1313.000000	4253.000000	466.000000	1323.000000
volume_pad_0561	pad_0561	pad_bounds		aabb	4250.000000	237.000000	1314.000000	4253.000000	437.000000	1323.000000
volume_pad_0562	pad_0562	pad_bounds		aabb	4800.000000	77.000000	994.000000	4838.000000	77.000000	1032.000000
volume_pad_0563	pad_0563	pad_bounds		aabb	-3100.000000	-557.000000	-4472.000000	-3062.000000	-557.000000	-4435.000000
volume_pad_0564	pad_0564	pad_bounds		aabb	-2188.000000	-507.000061	-315.999969	-2150.000000	-506.999939	-278.999969
volume_pad_0565	pad_0565	pad_bounds		aabb	-2591.000000	-370.000092	150.000046	-2553.000000	-369.999908	188.000046
volume_pad_0566	pad_0566	pad_bounds		aabb	-2400.000000	-520.000000	-22.000000	-2362.000000	-520.000000	16.000000
volume_pad_0567	pad_0567	pad_bounds		aabb	-2297.000000	-520.000000	-775.000000	-2260.000000	-520.000000	-737.000000
volume_pad_0568	pad_0568	pad_bounds		aabb	-3338.000000	-532.000000	-3872.000000	-3301.000000	-532.000000	-3835.000000
volume_pad_0569	pad_0569	pad_bounds		aabb	-4344.382812	373.839752	601.000000	-4307.669922	374.251312	639.000000
volume_pad_0570	pad_0570	pad_bounds		aabb	-3526.382812	423.839783	1818.000000	-3489.669922	424.251282	1856.000000
volume_pad_0571	pad_0571	pad_bounds		aabb	-3879.882812	411.251312	1298.000000	-3842.669922	411.705780	1335.000000
volume_pad_0572	pad_0572	pad_bounds		aabb	-1043.882690	424.251282	2964.000000	-1006.669800	424.705780	3002.000000
volume_pad_0573	pad_0573	pad_bounds		aabb	-658.382690	423.385254	2221.000000	-621.169861	423.839752	2259.000000
volume_pad_0574	pad_0574	pad_bounds		aabb	-2549.882812	97.705681	-96.999985	-2511.803711	97.751396	-58.999947
volume_pad_0575	pad_0575	pad_bounds		aabb	19.999983	419.000000	1141.000000	57.000019	419.000000	1178.000000
volume_pad_0576	pad_0576	pad_bounds		aabb	-1805.382690	258.839783	-298.000000	-1768.669922	259.251282	-261.000000
volume_pad_0577	pad_0577	pad_bounds		aabb	-2328.516602	-0.000046	680.983337	-2290.437744	0.000044	718.196106
volume_pad_0578	pad_0578	pad_bounds		aabb	-1248.196167	245.999954	695.437805	-1210.983276	246.000046	733.516663
volume_pad_0579	pad_0579	pad_bounds		aabb	-1815.062134	255.999954	557.937805	-1776.983276	256.000061	596.062195
volume_pad_0580	pad_0580	pad_bounds		aabb	-2530.882812	97.251205	-128.999985	-2493.669922	97.705872	-90.999947
volume_pad_0581	pad_0581	pad_bounds		aabb	-2586.382812	96.839653	-31.999981	-2548.803711	97.751396	6.000055
volume_pad_0582	pad_0582	pad_bounds		aabb	-2643.882812	97.251205	66.000015	-2606.669922	97.705872	104.000053
volume_pad_0583	pad_0583	pad_bounds		aabb	-2699.882568	97.251205	163.000046	-2662.669922	97.705872	201.000046
volume_pad_0584	pad_0584	pad_bounds		aabb	-1805.382812	125.839676	-298.999969	-1768.669922	126.251373	-260.999908
volume_pad_0585	pad_0585	pad_bounds		aabb	-2167.882812	126.251244	770.000000	-2130.669922	126.705833	808.000061
volume_pad_0586	pad_0586	pad_bounds		aabb	-1459.382690	125.839645	-99.000000	-1422.669800	126.251366	-60.999908
volume_pad_0587	pad_0587	pad_bounds		aabb	-1821.882690	126.705673	970.000000	-1783.803833	126.751381	1008.000061
volume_pad_0588	pad_0588	pad_bounds		aabb	-1398.882690	126.251221	956.999756	-1361.669800	126.705849	994.999878
volume_pad_0589	pad_0589	pad_bounds		aabb	-1286.382690	125.839676	761.999756	-1249.669800	126.251373	799.999878
volume_pad_0590	pad_0590	pad_bounds		aabb	-1061.382690	125.839653	372.999786	-1023.803772	126.751396	410.999878
volume_pad_0591	pad_0591	pad_bounds		aabb	-948.882751	126.705704	177.999771	-910.803772	126.751373	215.999924
volume_pad_0592	pad_0592	pad_bounds		aabb	-1788.382812	95.839676	-288.999969	-1751.669922	96.251373	-250.999908
volume_pad_0593	pad_0593	pad_bounds		aabb	-1229.882690	126.705681	664.999756	-1191.803833	126.751396	702.999878
volume_pad_0594	pad_0594	pad_bounds		aabb	472.999939	-350.000732	1250.999878	539.000122	-261.998871	1317.000366
volume_pad_0595	pad_0595	pad_bounds		aabb	662.564880	-350.000763	1258.859131	729.372986	-261.998871	1326.088745
volume_pad_0596	pad_0596	pad_bounds		aabb	346.564880	-350.000763	1317.859131	413.294373	-261.998871	1385.088867
volume_pad_0597	pad_0597	pad_bounds		aabb	-558.233887	-350.000763	1286.129883	-491.058777	-261.998871	1353.305420
volume_pad_0598	pad_0598	pad_bounds		aabb	-415.673615	-350.000732	1273.485352	-349.052032	-261.998840	1340.670776
volume_pad_0599	pad_0599	pad_bounds		aabb	-703.000061	-350.000732	1288.999878	-635.999878	-261.998871	1355.000366
volume_pad_0600	pad_0600	pad_bounds		aabb	-818.000061	-350.000732	1226.999878	-751.999878	-261.998871	1293.000366
volume_pad_0601	pad_0601	pad_bounds		aabb	476.626831	-262.000732	1241.803955	543.435364	-172.998871	1309.033691
volume_pad_0602	pad_0602	pad_bounds		aabb	-554.206909	-262.000763	1293.663208	-487.585022	-172.998886	1360.848511
volume_pad_0603	pad_0603	pad_bounds		aabb	1536.999023	432.999054	1115.988403	1637.000244	533.003723	1121.019409
volume_pad_0604	pad_0604	pad_bounds		aabb	1580.999878	528.999939	1165.000000	1585.000000	533.000244	1167.000122
volume_pad_0605	pad_0605	pad_bounds		aabb	1580.999878	528.999939	1089.000000	1584.000000	533.000244	1091.000122
volume_pad_0606	pad_0606	pad_bounds		aabb	1580.999878	528.999939	1145.000000	1585.000000	533.000244	1147.000122
volume_pad_0607	pad_0607	pad_bounds		aabb	1580.999878	488.999939	1165.000000	1585.000000	493.000275	1167.000122
volume_pad_0608	pad_0608	pad_bounds		aabb	1580.999878	468.999939	1165.000000	1585.000000	473.000275	1167.000122
volume_pad_0609	pad_0609	pad_bounds		aabb	1580.999878	508.999939	1069.000000	1584.000000	513.000244	1071.000122
volume_pad_0610	pad_0610	pad_bounds		aabb	1580.999878	432.999939	1145.000000	1585.000000	438.000275	1147.000122
volume_pad_0611	pad_0611	pad_bounds		aabb	1580.999878	432.999939	1125.000000	1585.000000	438.000275	1127.000122
volume_pad_0612	pad_0612	pad_bounds		aabb	1580.999878	432.999939	1105.000000	1585.000000	438.000275	1107.000122
volume_pad_0613	pad_0613	pad_bounds		aabb	1580.999878	488.999939	1069.000000	1584.000000	493.000244	1071.000122
volume_pad_0614	pad_0614	pad_bounds		aabb	1580.999878	528.999939	1125.000000	1585.000000	533.000244	1127.000122
volume_pad_0615	pad_0615	pad_bounds		aabb	1580.999878	448.999939	1165.000000	1585.000000	453.000275	1167.000122
volume_pad_0616	pad_0616	pad_bounds		aabb	1580.999878	468.999939	1069.000000	1584.000000	473.000244	1071.000122
volume_pad_0617	pad_0617	pad_bounds		aabb	1580.999878	448.999939	1069.000000	1584.000000	453.000244	1071.000122
volume_pad_0618	pad_0618	pad_bounds		aabb	1580.999878	432.999939	1085.000000	1585.000000	438.000275	1087.000122
volume_pad_0619	pad_0619	pad_bounds		aabb	1580.999878	528.999939	1069.000000	1584.000000	533.000244	1071.000122
volume_pad_0620	pad_0620	pad_bounds		aabb	1580.999878	528.999939	1109.000000	1584.000000	533.000244	1111.000122
volume_pad_0621	pad_0621	pad_bounds		aabb	1580.999878	508.999939	1165.000000	1585.000000	513.000244	1167.000122
volume_pad_0622	pad_0622	pad_bounds		aabb	1580.999878	432.999939	1165.000000	1585.000000	438.000275	1167.000122
volume_pad_0623	pad_0623	pad_bounds		aabb	1580.999878	432.999939	1069.000000	1584.000000	438.000244	1071.000122
volume_pad_0624	pad_0624	pad_bounds		aabb	-2126.000000	-51.000000	-645.000000	-1926.000000	149.000000	-445.000000
volume_pad_0625	pad_0625	pad_bounds		aabb	-1517.000000	-51.000000	-301.000000	-1317.000000	149.000000	-101.000000
volume_pad_0626	pad_0626	pad_bounds		aabb	-1459.000000	-51.000000	448.000000	-1259.000000	149.000000	648.000000
volume_pad_0627	pad_0627	pad_bounds		aabb	-2463.000000	-51.000000	-132.000000	-2263.000000	149.000000	68.000000
volume_pad_0628	pad_0628	pad_bounds		aabb	-1718.000000	-51.000000	298.000000	-1518.000000	149.000000	498.000000
volume_pad_0629	pad_0629	pad_bounds		aabb	-2377.000000	-51.000000	-82.000000	-2177.000000	149.000000	118.000000
volume_pad_0630	pad_0630	pad_bounds		aabb	-1683.000000	49.000000	-179.000000	-1483.000000	249.000000	21.000000
volume_pad_0631	pad_0631	pad_bounds		aabb	-1372.000000	-51.000000	498.000000	-1172.000000	149.000000	698.000000
volume_pad_0632	pad_0632	pad_bounds		aabb	-2550.000000	-51.000000	-182.000000	-2350.000000	149.000000	18.000000
volume_pad_0633	pad_0633	pad_bounds		aabb	-1944.000000	-51.000000	168.000000	-1744.000000	149.000000	368.000000
volume_pad_0634	pad_0634	pad_bounds		aabb	-2000.000000	-51.000000	135.000000	-1800.000000	149.000000	335.000000
volume_pad_0635	pad_0635	pad_bounds		aabb	1493.803833	423.839722	2412.000000	1531.382690	424.751312	2450.000000
volume_pad_0636	pad_0636	pad_bounds		aabb	-2289.336914	35.715191	-164.000427	-2285.527100	420.967712	-154.994400
volume_pad_0637	pad_0637	pad_bounds		aabb	-2631.835449	-14.157776	429.998260	-2626.813232	421.199951	439.008118
volume_pad_0638	pad_0638	pad_bounds		aabb	-2127.325439	-349.804962	290.990723	-2124.194336	420.967773	300.008087
volume_pad_0639	pad_0639	pad_bounds		aabb	-1984.845459	136.291214	44.001663	-1981.247314	421.199890	53.008110
volume_pad_0640	pad_0640	pad_bounds		aabb	-1551.835449	151.050034	294.000000	-1548.237427	421.199951	303.000000
volume_pad_0641	pad_0641	pad_bounds		aabb	-2033.991211	35.447372	-16.000414	-2030.238647	421.199860	-6.994384
volume_pad_0642	pad_0642	pad_bounds		aabb	-1849.991211	35.447372	89.999588	-1846.892944	421.199860	99.005615
volume_pad_0643	pad_0643	pad_bounds		aabb	-1603.335571	35.215233	231.999542	-1600.237305	420.967804	241.005905
volume_pad_0644	pad_0644	pad_bounds		aabb	-1732.845459	312.671692	206.000000	-1726.190674	498.199860	215.000000
volume_pad_0645	pad_0645	pad_bounds		aabb	-951.845459	270.384521	654.000000	-949.066162	421.199860	663.000000
volume_pad_0646	pad_0646	pad_bounds		aabb	-1088.345459	270.250549	891.000000	-1085.200073	420.967773	900.000000
volume_pad_0647	pad_0647	pad_bounds		aabb	-1220.345459	180.183945	399.000000	-1218.028320	450.467773	408.000000
volume_pad_0648	pad_0648	pad_bounds		aabb	-2703.000000	260.000000	-1699.000000	-2503.000000	460.000000	-1499.000000
volume_pad_0649	pad_0649	pad_bounds		aabb	-5690.000000	-892.000000	-2165.000000	-5490.000000	-692.000000	-1965.000000
