record_id	kind	field	type	value	catalog_id	ref_record_id
setup_0109	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0109	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0109	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0109	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0109	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0109	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0109	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0109	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0109	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0109	weapon_pickup	base.damage	s32	0		
setup_0109	weapon_pickup	base.max_damage	s32	1000		
setup_0109	weapon_pickup	base.shade_color[0]	s32	0		
setup_0109	weapon_pickup	base.shade_color[1]	s32	0		
setup_0109	weapon_pickup	base.shade_color[2]	s32	0		
setup_0109	weapon_pickup	base.shade_color[3]	s32	0		
setup_0109	weapon_pickup	base.next_color[0]	s32	0		
setup_0109	weapon_pickup	base.next_color[1]	s32	0		
setup_0109	weapon_pickup	base.next_color[2]	s32	0		
setup_0109	weapon_pickup	base.next_color[3]	s32	0		
setup_0109	weapon_pickup	base.floor_color	s32	4095		
setup_0109	weapon_pickup	base.geo_count	s32	0		
setup_0109	weapon_pickup	pickup.weapon	weapon_catalog_id		base:falcon2_scope	
setup_0109	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0109	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0109	weapon_pickup	pickup.fire_mode	s32	0		
setup_0109	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0109	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0109	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0110	rename_object	command.order	s32	110		
setup_0110	rename_object	rename_object.target	record_ref			setup_0109
setup_0110	rename_object	rename_object.weapon	weapon_catalog_id		base:falcon2_scope	
setup_0110	rename_object	rename_object.obtain_text	u32_hex	0x00003237		
setup_0110	rename_object	rename_object.owner_text	u32_hex	0x00003238		
setup_0110	rename_object	rename_object.inventory_text	u32_hex	0x00003239		
setup_0110	rename_object	rename_object.inventory2_text	u32_hex	0x0000323a		
setup_0110	rename_object	rename_object.pickup_text	u32_hex	0x0000323b		
setup_0111	tag	command.order	s32	111		
setup_0111	tag	tag.id	s32	30		
setup_0111	tag	tag.target	record_ref			setup_0112
setup_0112	weapon_pickup	command.order	s32	112		
setup_0112	weapon_pickup	base.extra_scale	s32	384		
setup_0112	weapon_pickup	base.hidden2	s32	0		
setup_0112	weapon_pickup	base.model	model_catalog_id		base:model_chrbriefcase	
setup_0112	weapon_pickup	base.pad	pad_ref	pad_0028		
setup_0112	weapon_pickup	base.flags	u32_hex	0x00000001		
setup_0112	weapon_pickup	base.flags2	u32_hex	0x00000001		
setup_0112	weapon_pickup	base.flags3	u32_hex	0x00000000		
setup_0112	weapon_pickup	base.rotation[0][0]	f32	0		
setup_0112	weapon_pickup	base.rotation[0][1]	f32	0		
setup_0112	weapon_pickup	base.rotation[0][2]	f32	0		
setup_0112	weapon_pickup	base.rotation[1][0]	f32	0		
setup_0112	weapon_pickup	base.rotation[1][1]	f32	0		
setup_0112	weapon_pickup	base.rotation[1][2]	f32	0		
setup_0112	weapon_pickup	base.rotation[2][0]	f32	0		
setup_0112	weapon_pickup	base.rotation[2][1]	f32	0		
setup_0112	weapon_pickup	base.rotation[2][2]	f32	0		
setup_0112	weapon_pickup	base.hidden	u32_hex	0x00000000		
setup_0112	weapon_pickup	base.damage	s32	0		
setup_0112	weapon_pickup	base.max_damage	s32	1000		
setup_0112	weapon_pickup	base.shade_color[0]	s32	0		
setup_0112	weapon_pickup	base.shade_color[1]	s32	0		
setup_0112	weapon_pickup	base.shade_color[2]	s32	0		
setup_0112	weapon_pickup	base.shade_color[3]	s32	0		
setup_0112	weapon_pickup	base.next_color[0]	s32	0		
setup_0112	weapon_pickup	base.next_color[1]	s32	0		
setup_0112	weapon_pickup	base.next_color[2]	s32	0		
setup_0112	weapon_pickup	base.next_color[3]	s32	0		
setup_0112	weapon_pickup	base.floor_color	s32	4095		
setup_0112	weapon_pickup	base.geo_count	s32	0		
setup_0112	weapon_pickup	pickup.weapon	weapon_catalog_id		base:falcon2_scope	
setup_0112	weapon_pickup	pickup.unknown_5d	s32	0		
setup_0112	weapon_pickup	pickup.unknown_5e	s32	0		
setup_0112	weapon_pickup	pickup.fire_mode	s32	0		
setup_0112	weapon_pickup	pickup.fadeout_timer60	s32	0		
setup_0112	weapon_pickup	pickup.dual_weapon	weapon_selector	none		
setup_0112	weapon_pickup	pickup.team_or_timer240	s32	-1		
setup_0113	rename_object	command.order	s32	113		
setup_0113	rename_object	rename_object.target	record_ref			setup_0112
setup_0113	rename_object	rename_object.weapon	weapon_catalog_id		base:falcon2_scope	
setup_0113	rename_object	rename_object.obtain_text	u32_hex	0x00003237		
setup_0113	rename_object	rename_object.owner_text	u32_hex	0x00003238		
setup_0113	rename_object	rename_object.inventory_text	u32_hex	0x00003239		
setup_0113	rename_object	rename_object.inventory2_text	u32_hex	0x0000323a		
setup_0113	rename_object	rename_object.pickup_text	u32_hex	0x0000323b		
setup_0114	tag	command.order	s32	114		
setup_0114	tag	tag.id	s32	31		
setup_0114	tag	tag.target	record_ref			setup_0115
setup_0115	prop	command.order	s32	115		
setup_0115	prop	base.extra_scale	s32	256		
setup_0115	prop	base.hidden2	s32	0		
setup_0115	prop	base.model	model_catalog_id		base:model_chrbriefcase	
setup_0115	prop	base.pad	pad_ref	pad_0156		
setup_0115	prop	base.flags	u32_hex	0x012004e1		
setup_0115	prop	base.flags2	u32_hex	0x00086000		
setup_0115	prop	base.flags3	u32_hex	0x00000000		
setup_0115	prop	base.rotation[0][0]	f32	0		
setup_0115	prop	base.rotation[0][1]	f32	0		
setup_0115	prop	base.rotation[0][2]	f32	0		
setup_0115	prop	base.rotation[1][0]	f32	0		
setup_0115	prop	base.rotation[1][1]	f32	0		
setup_0115	prop	base.rotation[1][2]	f32	0		
setup_0115	prop	base.rotation[2][0]	f32	0		
setup_0115	prop	base.rotation[2][1]	f32	0		
setup_0115	prop	base.rotation[2][2]	f32	0		
setup_0115	prop	base.hidden	u32_hex	0x00000000		
setup_0115	prop	base.damage	s32	0		
setup_0115	prop	base.max_damage	s32	1000		
setup_0115	prop	base.shade_color[0]	s32	0		
setup_0115	prop	base.shade_color[1]	s32	0		
setup_0115	prop	base.shade_color[2]	s32	0		
setup_0115	prop	base.shade_color[3]	s32	0		
setup_0115	prop	base.next_color[0]	s32	0		
setup_0115	prop	base.next_color[1]	s32	0		
setup_0115	prop	base.next_color[2]	s32	0		
setup_0115	prop	base.next_color[3]	s32	0		
setup_0115	prop	base.floor_color	s32	4095		
setup_0115	prop	base.geo_count	s32	0		
setup_0116	tag	command.order	s32	116		
setup_0116	tag	tag.id	s32	10		
setup_0116	tag	tag.target	record_ref			setup_0117
setup_0117	hover_car	command.order	s32	117		
setup_0117	hover_car	base.extra_scale	s32	256		
setup_0117	hover_car	base.hidden2	s32	0		
setup_0117	hover_car	base.model	model_catalog_id		base:model_taxicab	
setup_0117	hover_car	base.pad	pad_ref	pad_0163		
setup_0117	hover_car	base.flags	u32_hex	0x20000108		
setup_0117	hover_car	base.flags2	u32_hex	0x00000001		
setup_0117	hover_car	base.flags3	u32_hex	0x10010000		
setup_0117	hover_car	base.rotation[0][0]	f32	0		
setup_0117	hover_car	base.rotation[0][1]	f32	0		
setup_0117	hover_car	base.rotation[0][2]	f32	0		
setup_0117	hover_car	base.rotation[1][0]	f32	0		
setup_0117	hover_car	base.rotation[1][1]	f32	0		
setup_0117	hover_car	base.rotation[1][2]	f32	0		
setup_0117	hover_car	base.rotation[2][0]	f32	0		
setup_0117	hover_car	base.rotation[2][1]	f32	0		
setup_0117	hover_car	base.rotation[2][2]	f32	0		
setup_0117	hover_car	base.hidden	u32_hex	0x00000000		
setup_0117	hover_car	base.damage	s32	0		
setup_0117	hover_car	base.max_damage	s32	700		
setup_0117	hover_car	base.shade_color[0]	s32	0		
setup_0117	hover_car	base.shade_color[1]	s32	0		
setup_0117	hover_car	base.shade_color[2]	s32	0		
setup_0117	hover_car	base.shade_color[3]	s32	0		
setup_0117	hover_car	base.next_color[0]	s32	0		
setup_0117	hover_car	base.next_color[1]	s32	0		
setup_0117	hover_car	base.next_color[2]	s32	0		
setup_0117	hover_car	base.next_color[3]	s32	0		
setup_0117	hover_car	base.floor_color	s32	4095		
setup_0117	hover_car	base.geo_count	s32	0		
setup_0117	hover_car	vehicle.ai_offset	s32	0		
setup_0117	hover_car	vehicle.ai_return_list	s32	0		
setup_0117	hover_car	vehicle.speed	f32	0		
setup_0117	hover_car	vehicle.speed_aim	f32	0		
setup_0117	hover_car	vehicle.speed_time60	f32	0		
setup_0117	hover_car	vehicle.turn_y_speed60	f32	0		
setup_0117	hover_car	vehicle.turn_x_speed60	f32	0		
setup_0117	hover_car	vehicle.turn_rot60	f32	0		
setup_0117	hover_car	vehicle.rot_y	f32	0		
setup_0117	hover_car	vehicle.rot_x	f32	0		
setup_0117	hover_car	vehicle.rot_z	f32	0		
setup_0117	hover_car	vehicle.next_step	s32	0		
setup_0117	hover_car	vehicle.status	s32	0		
setup_0117	hover_car	vehicle.dead	s32	0		
setup_0117	hover_car	vehicle.dead_timer60	s32	0		
setup_0117	hover_car	vehicle.sparks_timer60	s32	0		
setup_0118	tag	command.order	s32	118		
setup_0118	tag	tag.id	s32	12		
setup_0118	tag	tag.target	record_ref			setup_0119
setup_0119	hover_car	command.order	s32	119		
setup_0119	hover_car	base.extra_scale	s32	204		
setup_0119	hover_car	base.hidden2	s32	0		
setup_0119	hover_car	base.model	model_catalog_id		base:model_limo	
setup_0119	hover_car	base.pad	pad_ref	pad_0164		
setup_0119	hover_car	base.flags	u32_hex	0x20000108		
setup_0119	hover_car	base.flags2	u32_hex	0x00000001		
setup_0119	hover_car	base.flags3	u32_hex	0x10000000		
setup_0119	hover_car	base.rotation[0][0]	f32	0		
setup_0119	hover_car	base.rotation[0][1]	f32	0		
setup_0119	hover_car	base.rotation[0][2]	f32	0		
setup_0119	hover_car	base.rotation[1][0]	f32	0		
setup_0119	hover_car	base.rotation[1][1]	f32	0		
setup_0119	hover_car	base.rotation[1][2]	f32	0		
setup_0119	hover_car	base.rotation[2][0]	f32	0		
setup_0119	hover_car	base.rotation[2][1]	f32	0		
setup_0119	hover_car	base.rotation[2][2]	f32	0		
setup_0119	hover_car	base.hidden	u32_hex	0x00000000		
setup_0119	hover_car	base.damage	s32	0		
setup_0119	hover_car	base.max_damage	s32	700		
setup_0119	hover_car	base.shade_color[0]	s32	0		
setup_0119	hover_car	base.shade_color[1]	s32	0		
setup_0119	hover_car	base.shade_color[2]	s32	0		
setup_0119	hover_car	base.shade_color[3]	s32	0		
setup_0119	hover_car	base.next_color[0]	s32	0		
setup_0119	hover_car	base.next_color[1]	s32	0		
setup_0119	hover_car	base.next_color[2]	s32	0		
setup_0119	hover_car	base.next_color[3]	s32	0		
setup_0119	hover_car	base.floor_color	s32	4095		
setup_0119	hover_car	base.geo_count	s32	0		
setup_0119	hover_car	vehicle.ai_offset	s32	0		
setup_0119	hover_car	vehicle.ai_return_list	s32	0		
setup_0119	hover_car	vehicle.speed	f32	0		
setup_0119	hover_car	vehicle.speed_aim	f32	0		
setup_0119	hover_car	vehicle.speed_time60	f32	0		
setup_0119	hover_car	vehicle.turn_y_speed60	f32	0		
setup_0119	hover_car	vehicle.turn_x_speed60	f32	0		
setup_0119	hover_car	vehicle.turn_rot60	f32	0		
setup_0119	hover_car	vehicle.rot_y	f32	0		
setup_0119	hover_car	vehicle.rot_x	f32	0		
setup_0119	hover_car	vehicle.rot_z	f32	0		
setup_0119	hover_car	vehicle.next_step	s32	0		
setup_0119	hover_car	vehicle.status	s32	0		
setup_0119	hover_car	vehicle.dead	s32	0		
setup_0119	hover_car	vehicle.dead_timer60	s32	0		
setup_0119	hover_car	vehicle.sparks_timer60	s32	0		
setup_0120	tag	command.order	s32	120		
setup_0120	tag	tag.id	s32	33		
setup_0120	tag	tag.target	record_ref			setup_0121
setup_0121	prop	command.order	s32	121		
setup_0121	prop	base.extra_scale	s32	256		
setup_0121	prop	base.hidden2	s32	0		
setup_0121	prop	base.model	model_catalog_id		base:model_wirefence	
setup_0121	prop	base.pad	pad_ref			
setup_0121	prop	base.flags	u32_hex	0x00021501		
setup_0121	prop	base.flags2	u32_hex	0x00008000		
setup_0121	prop	base.flags3	u32_hex	0x00000000		
setup_0121	prop	base.rotation[0][0]	f32	0		
setup_0121	prop	base.rotation[0][1]	f32	0		
setup_0121	prop	base.rotation[0][2]	f32	0		
setup_0121	prop	base.rotation[1][0]	f32	0		
setup_0121	prop	base.rotation[1][1]	f32	0		
setup_0121	prop	base.rotation[1][2]	f32	0		
setup_0121	prop	base.rotation[2][0]	f32	0		
setup_0121	prop	base.rotation[2][1]	f32	0		
setup_0121	prop	base.rotation[2][2]	f32	0		
setup_0121	prop	base.hidden	u32_hex	0x00000000		
setup_0121	prop	base.damage	s32	0		
setup_0121	prop	base.max_damage	s32	1000		
setup_0121	prop	base.shade_color[0]	s32	0		
setup_0121	prop	base.shade_color[1]	s32	0		
setup_0121	prop	base.shade_color[2]	s32	0		
setup_0121	prop	base.shade_color[3]	s32	0		
setup_0121	prop	base.next_color[0]	s32	0		
setup_0121	prop	base.next_color[1]	s32	0		
setup_0121	prop	base.next_color[2]	s32	0		
setup_0121	prop	base.next_color[3]	s32	0		
setup_0121	prop	base.floor_color	s32	4095		
setup_0121	prop	base.geo_count	s32	0		
setup_0122	tag	command.order	s32	122		
setup_0122	tag	tag.id	s32	8		
setup_0122	tag	tag.target	record_ref			setup_0123
setup_0123	door	command.order	s32	123		
setup_0123	door	base.extra_scale	s32	256		
setup_0123	door	base.hidden2	s32	0		
setup_0123	door	base.model	model_catalog_id		base:model_g5_escdoorup	
setup_0123	door	base.pad	pad_ref	pad_0251		
setup_0123	door	base.flags	u32_hex	0x13520d00		
setup_0123	door	base.flags2	u32_hex	0x20304300		
setup_0123	door	base.flags3	u32_hex	0x00000000		
setup_0123	door	base.rotation[0][0]	f32	0		
setup_0123	door	base.rotation[0][1]	f32	0		
setup_0123	door	base.rotation[0][2]	f32	0		
setup_0123	door	base.rotation[1][0]	f32	0		
setup_0123	door	base.rotation[1][1]	f32	0		
setup_0123	door	base.rotation[1][2]	f32	0		
setup_0123	door	base.rotation[2][0]	f32	0		
setup_0123	door	base.rotation[2][1]	f32	0		
setup_0123	door	base.rotation[2][2]	f32	0		
setup_0123	door	base.hidden	u32_hex	0x00000000		
setup_0123	door	base.damage	s32	0		
setup_0123	door	base.max_damage	s32	1000		
setup_0123	door	base.shade_color[0]	s32	0		
setup_0123	door	base.shade_color[1]	s32	0		
setup_0123	door	base.shade_color[2]	s32	0		
setup_0123	door	base.shade_color[3]	s32	0		
setup_0123	door	base.next_color[0]	s32	0		
setup_0123	door	base.next_color[1]	s32	0		
setup_0123	door	base.next_color[2]	s32	0		
setup_0123	door	base.next_color[3]	s32	0		
setup_0123	door	base.floor_color	s32	4095		
setup_0123	door	base.geo_count	s32	0		
setup_0123	door	door.maxfrac	f32	0		
setup_0123	door	door.perimfrac	f32	9.18354962e-41		
setup_0123	door	door.accel	f32	1.36357345e-36		
setup_0123	door	door.decel	f32	1.36357345e-36		
setup_0123	door	door.maxspeed	f32	9.18354962e-41		
setup_0123	door	door.doorflags	s32	0		
setup_0123	door	door.doortype	s32	0		
setup_0123	door	door.key_flags	u32_hex	0x00000080		
setup_0123	door	door.autoclosetime	s32	1		
setup_0123	door	door.frac	f32	0		
setup_0123	door	door.fracspeed	f32	0		
setup_0123	door	door.mode	s32	0		
setup_0123	door	door.glasshits	s32	0		
setup_0123	door	door.fadealpha	s32	0		
setup_0123	door	door.xludist	s32	1		
setup_0123	door	door.opadist	s32	0		
setup_0123	door	door.start_position.x	f32	0		
setup_0123	door	door.start_position.y	f32	0		
setup_0123	door	door.start_position.z	f32	0		
setup_0123	door	door.matrix[0][0]	f32	0		
setup_0123	door	door.matrix[0][1]	f32	0		
setup_0123	door	door.matrix[0][2]	f32	0		
setup_0123	door	door.matrix[1][0]	f32	0		
setup_0123	door	door.matrix[1][1]	f32	0		
setup_0123	door	door.matrix[1][2]	f32	0		
setup_0123	door	door.matrix[2][0]	f32	0		
setup_0123	door	door.matrix[2][1]	f32	0		
setup_0123	door	door.matrix[2][2]	f32	0		
setup_0123	door	door.lastopen60	s32	0		
setup_0123	door	door.portalnum	s32	0		
setup_0123	door	door.soundtype	s32	0		
setup_0123	door	door.fadetime60	s32	0		
setup_0123	door	door.lastcalc60	s32	0		
setup_0123	door	door.laserfade	s32	255		
setup_0123	door	door.shade_info_player1[0]	s32	0		
setup_0123	door	door.shade_info_player1[1]	s32	0		
setup_0123	door	door.shade_info_player1[2]	s32	0		
setup_0123	door	door.shade_info_player1[3]	s32	0		
setup_0123	door	door.shade_info_player2[0]	s32	0		
setup_0123	door	door.shade_info_player2[1]	s32	0		
setup_0123	door	door.shade_info_player2[2]	s32	0		
setup_0123	door	door.shade_info_player2[3]	s32	0		
setup_0123	door	door.actual1	s32	0		
setup_0123	door	door.actual2	s32	0		
setup_0123	door	door.extra1	s32	0		
setup_0123	door	door.extra2	s32	0		
setup_0124	tag	command.order	s32	124		
setup_0124	tag	tag.id	s32	9		
setup_0124	tag	tag.target	record_ref			setup_0125
setup_0125	door	command.order	s32	125		
setup_0125	door	base.extra_scale	s32	256		
setup_0125	door	base.hidden2	s32	0		
setup_0125	door	base.model	model_catalog_id		base:model_g5_escdoordown	
setup_0125	door	base.pad	pad_ref	pad_0252		
setup_0125	door	base.flags	u32_hex	0x13520d00		
setup_0125	door	base.flags2	u32_hex	0x20304300		
setup_0125	door	base.flags3	u32_hex	0x00000000		
setup_0125	door	base.rotation[0][0]	f32	0		
setup_0125	door	base.rotation[0][1]	f32	0		
setup_0125	door	base.rotation[0][2]	f32	0		
setup_0125	door	base.rotation[1][0]	f32	0		
setup_0125	door	base.rotation[1][1]	f32	0		
setup_0125	door	base.rotation[1][2]	f32	0		
setup_0125	door	base.rotation[2][0]	f32	0		
setup_0125	door	base.rotation[2][1]	f32	0		
setup_0125	door	base.rotation[2][2]	f32	0		
setup_0125	door	base.hidden	u32_hex	0x00000000		
setup_0125	door	base.damage	s32	0		
setup_0125	door	base.max_damage	s32	1000		
setup_0125	door	base.shade_color[0]	s32	0		
setup_0125	door	base.shade_color[1]	s32	0		
setup_0125	door	base.shade_color[2]	s32	0		
setup_0125	door	base.shade_color[3]	s32	0		
setup_0125	door	base.next_color[0]	s32	0		
setup_0125	door	base.next_color[1]	s32	0		
setup_0125	door	base.next_color[2]	s32	0		
setup_0125	door	base.next_color[3]	s32	0		
setup_0125	door	base.floor_color	s32	4095		
setup_0125	door	base.geo_count	s32	0		
setup_0125	door	door.maxfrac	f32	0		
setup_0125	door	door.perimfrac	f32	9.18354962e-41		
setup_0125	door	door.accel	f32	1.36357345e-36		
setup_0125	door	door.decel	f32	1.36357345e-36		
setup_0125	door	door.maxspeed	f32	9.18354962e-41		
setup_0125	door	door.doorflags	s32	0		
setup_0125	door	door.doortype	s32	0		
setup_0125	door	door.key_flags	u32_hex	0x00000080		
setup_0125	door	door.autoclosetime	s32	1		
setup_0125	door	door.frac	f32	0		
setup_0125	door	door.fracspeed	f32	0		
setup_0125	door	door.mode	s32	0		
setup_0125	door	door.glasshits	s32	0		
setup_0125	door	door.fadealpha	s32	0		
setup_0125	door	door.xludist	s32	1		
setup_0125	door	door.opadist	s32	0		
setup_0125	door	door.start_position.x	f32	0		
setup_0125	door	door.start_position.y	f32	0		
setup_0125	door	door.start_position.z	f32	0		
setup_0125	door	door.matrix[0][0]	f32	0		
setup_0125	door	door.matrix[0][1]	f32	0		
setup_0125	door	door.matrix[0][2]	f32	0		
setup_0125	door	door.matrix[1][0]	f32	0		
setup_0125	door	door.matrix[1][1]	f32	0		
setup_0125	door	door.matrix[1][2]	f32	0		
setup_0125	door	door.matrix[2][0]	f32	0		
setup_0125	door	door.matrix[2][1]	f32	0		
setup_0125	door	door.matrix[2][2]	f32	0		
setup_0125	door	door.lastopen60	s32	0		
setup_0125	door	door.portalnum	s32	0		
setup_0125	door	door.soundtype	s32	0		
setup_0125	door	door.fadetime60	s32	0		
setup_0125	door	door.lastcalc60	s32	0		
setup_0125	door	door.laserfade	s32	255		
setup_0125	door	door.shade_info_player1[0]	s32	0		
setup_0125	door	door.shade_info_player1[1]	s32	0		
setup_0125	door	door.shade_info_player1[2]	s32	0		
setup_0125	door	door.shade_info_player1[3]	s32	0		
setup_0125	door	door.shade_info_player2[0]	s32	0		
setup_0125	door	door.shade_info_player2[1]	s32	0		
setup_0125	door	door.shade_info_player2[2]	s32	0		
setup_0125	door	door.shade_info_player2[3]	s32	0		
setup_0125	door	door.actual1	s32	0		
setup_0125	door	door.actual2	s32	0		
setup_0125	door	door.extra1	s32	0		
setup_0125	door	door.extra2	s32	0		
setup_0126	tag	command.order	s32	126		
setup_0126	tag	tag.id	s32	16		
setup_0126	tag	tag.target	record_ref			setup_0128
setup_0127	tag	command.order	s32	127		
setup_0127	tag	tag.id	s32	17		
setup_0127	tag	tag.target	record_ref			setup_0129
setup_0128	door	command.order	s32	128		
setup_0128	door	base.extra_scale	s32	256		
setup_0128	door	base.hidden2	s32	0		
setup_0128	door	base.model	model_catalog_id		base:model_g5carliftdoor	
setup_0128	door	base.pad	pad_ref	pad_0236		
setup_0128	door	base.flags	u32_hex	0x10000000		
setup_0128	door	base.flags2	u32_hex	0x00000000		
setup_0128	door	base.flags3	u32_hex	0x00000020		
setup_0128	door	base.rotation[0][0]	f32	0		
setup_0128	door	base.rotation[0][1]	f32	0		
setup_0128	door	base.rotation[0][2]	f32	0		
setup_0128	door	base.rotation[1][0]	f32	0		
setup_0128	door	base.rotation[1][1]	f32	0		
setup_0128	door	base.rotation[1][2]	f32	0		
setup_0128	door	base.rotation[2][0]	f32	0		
setup_0128	door	base.rotation[2][1]	f32	0		
setup_0128	door	base.rotation[2][2]	f32	0		
setup_0128	door	base.hidden	u32_hex	0x00000000		
setup_0128	door	base.damage	s32	0		
setup_0128	door	base.max_damage	s32	1000		
setup_0128	door	base.shade_color[0]	s32	0		
setup_0128	door	base.shade_color[1]	s32	0		
setup_0128	door	base.shade_color[2]	s32	0		
setup_0128	door	base.shade_color[3]	s32	0		
setup_0128	door	base.next_color[0]	s32	0		
setup_0128	door	base.next_color[1]	s32	0		
setup_0128	door	base.next_color[2]	s32	0		
setup_0128	door	base.next_color[3]	s32	0		
setup_0128	door	base.floor_color	s32	4095		
setup_0128	door	base.geo_count	s32	0		
setup_0128	door	door.maxfrac	f32	8.2651386e-41		
setup_0128	door	door.perimfrac	f32	9.18354962e-41		
setup_0128	door	door.accel	f32	1.8366819e-41		
setup_0128	door	door.decel	f32	1.1479437e-40		
setup_0128	door	door.maxspeed	f32	6.88738195e-42		
setup_0128	door	door.doorflags	s32	0		
setup_0128	door	door.doortype	s32	0		
setup_0128	door	door.key_flags	u32_hex	0x00000000		
setup_0128	door	door.autoclosetime	s32	900		
setup_0128	door	door.frac	f32	0		
setup_0128	door	door.fracspeed	f32	0		
setup_0128	door	door.mode	s32	0		
setup_0128	door	door.glasshits	s32	0		
setup_0128	door	door.fadealpha	s32	0		
setup_0128	door	door.xludist	s32	0		
setup_0128	door	door.opadist	s32	0		
setup_0128	door	door.start_position.x	f32	0		
setup_0128	door	door.start_position.y	f32	0		
setup_0128	door	door.start_position.z	f32	0		
setup_0128	door	door.matrix[0][0]	f32	0		
setup_0128	door	door.matrix[0][1]	f32	0		
setup_0128	door	door.matrix[0][2]	f32	0		
setup_0128	door	door.matrix[1][0]	f32	0		
setup_0128	door	door.matrix[1][1]	f32	0		
setup_0128	door	door.matrix[1][2]	f32	0		
setup_0128	door	door.matrix[2][0]	f32	0		
setup_0128	door	door.matrix[2][1]	f32	0		
setup_0128	door	door.matrix[2][2]	f32	0		
setup_0128	door	door.lastopen60	s32	0		
setup_0128	door	door.portalnum	s32	0		
setup_0128	door	door.soundtype	s32	24		
setup_0128	door	door.fadetime60	s32	0		
setup_0128	door	door.lastcalc60	s32	0		
setup_0128	door	door.laserfade	s32	255		
setup_0128	door	door.shade_info_player1[0]	s32	0		
setup_0128	door	door.shade_info_player1[1]	s32	0		
setup_0128	door	door.shade_info_player1[2]	s32	0		
setup_0128	door	door.shade_info_player1[3]	s32	0		
setup_0128	door	door.shade_info_player2[0]	s32	0		
setup_0128	door	door.shade_info_player2[1]	s32	0		
setup_0128	door	door.shade_info_player2[2]	s32	0		
setup_0128	door	door.shade_info_player2[3]	s32	0		
setup_0128	door	door.actual1	s32	0		
setup_0128	door	door.actual2	s32	0		
setup_0128	door	door.extra1	s32	0		
setup_0128	door	door.extra2	s32	0		
setup_0129	door	command.order	s32	129		
setup_0129	door	base.extra_scale	s32	256		
setup_0129	door	base.hidden2	s32	0		
setup_0129	door	base.model	model_catalog_id		base:model_g5carliftdoor	
setup_0129	door	base.pad	pad_ref	pad_0237		
setup_0129	door	base.flags	u32_hex	0x10000000		
setup_0129	door	base.flags2	u32_hex	0x00000000		
setup_0129	door	base.flags3	u32_hex	0x00000000		
setup_0129	door	base.rotation[0][0]	f32	0		
setup_0129	door	base.rotation[0][1]	f32	0		
setup_0129	door	base.rotation[0][2]	f32	0		
setup_0129	door	base.rotation[1][0]	f32	0		
setup_0129	door	base.rotation[1][1]	f32	0		
setup_0129	door	base.rotation[1][2]	f32	0		
setup_0129	door	base.rotation[2][0]	f32	0		
setup_0129	door	base.rotation[2][1]	f32	0		
setup_0129	door	base.rotation[2][2]	f32	0		
setup_0129	door	base.hidden	u32_hex	0x00000000		
setup_0129	door	base.damage	s32	0		
setup_0129	door	base.max_damage	s32	1000		
setup_0129	door	base.shade_color[0]	s32	0		
setup_0129	door	base.shade_color[1]	s32	0		
setup_0129	door	base.shade_color[2]	s32	0		
setup_0129	door	base.shade_color[3]	s32	0		
setup_0129	door	base.next_color[0]	s32	0		
setup_0129	door	base.next_color[1]	s32	0		
setup_0129	door	base.next_color[2]	s32	0		
setup_0129	door	base.next_color[3]	s32	0		
setup_0129	door	base.floor_color	s32	4095		
setup_0129	door	base.geo_count	s32	0		
setup_0129	door	door.maxfrac	f32	8.2651386e-41		
setup_0129	door	door.perimfrac	f32	9.18354962e-41		
setup_0129	door	door.accel	f32	1.8366819e-41		
setup_0129	door	door.decel	f32	1.1479437e-40		
setup_0129	door	door.maxspeed	f32	6.88738195e-42		
setup_0129	door	door.doorflags	s32	8		
setup_0129	door	door.doortype	s32	0		
setup_0129	door	door.key_flags	u32_hex	0x00000000		
setup_0129	door	door.autoclosetime	s32	900		
setup_0129	door	door.frac	f32	0		
setup_0129	door	door.fracspeed	f32	0		
setup_0129	door	door.mode	s32	0		
setup_0129	door	door.glasshits	s32	0		
setup_0129	door	door.fadealpha	s32	0		
setup_0129	door	door.xludist	s32	0		
setup_0129	door	door.opadist	s32	0		
setup_0129	door	door.start_position.x	f32	0		
setup_0129	door	door.start_position.y	f32	0		
setup_0129	door	door.start_position.z	f32	0		
setup_0129	door	door.matrix[0][0]	f32	0		
setup_0129	door	door.matrix[0][1]	f32	0		
setup_0129	door	door.matrix[0][2]	f32	0		
setup_0129	door	door.matrix[1][0]	f32	0		
setup_0129	door	door.matrix[1][1]	f32	0		
setup_0129	door	door.matrix[1][2]	f32	0		
setup_0129	door	door.matrix[2][0]	f32	0		
setup_0129	door	door.matrix[2][1]	f32	0		
setup_0129	door	door.matrix[2][2]	f32	0		
setup_0129	door	door.lastopen60	s32	0		
